,State,State.Code,Year,Deaths,Population,Homicide_num,Year.month,Month.code,Unemployment_adj,Firearm.suicides,Suicides,Paid.Hunting.License.Holders,Annual.Burglary.Rate,Personal.income.per.capita..dollars.,Annual.robbery.rate,Annual.incarceration.rate,Number.of.sworn.officers.per.1.000.U.S..residents,Percentage.of.republican.voters.in.presidential.election,Num_pop_over15,Proportion.of.population.hispanic,Proportion.of.population.AA.or.B,Percentage.4.year.bachelors.or.above..25.years.old.and.over,Proportion.of.15.24,Density,Gallons.of.ethanol,Num_pov,MSA,Prop_male,homicide_total,prop_urban,p100khomicide_firearm,homicide_exclfirearm,p100khomicide_exclfirearm,p100khomicide_firearm_m6,time,Case
3160,Ohio,39,2008,8894,11515391,36,2008/10,10,7,55,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,0.312625077,20,0.173680598,0.312572519,118,0
3161,Ohio,39,2008,9277,11515391,35,2008/11,11,6.9,61,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,0.303941047,11,0.095524329,0.283591844,119,0
3162,Ohio,39,2008,9866,11515391,38,2008/12,12,6.9,45,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,0.329993137,14,0.121576419,0.270520023,120,0
3163,Ohio,39,2009,9961,11528896,31,2009/01,1,8.9,30,54,NA,901.1,35530,901.1,446,NA,NA,9275243,2.9886,12.3258,NA,13.81247606,NA,7211205,11441,NA,NA,42,NA,0.26888958,11,0.095412432,0.260339488,121,0
3164,Ohio,39,2009,8731,11528896,20,2009/02,2,3.9,47,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,0.173477148,13,0.112760146,0.253051934,122,0
3165,Ohio,39,2009,9657,11528896,27,2009/03,3,3.8,38,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,0.23419415,9,0.078064717,0.238531079,123,0
3166,Ohio,39,2009,8981,11528896,29,2009/04,4,3.8,43,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,0.251541865,10,0.086738574,0.24431365,124,0
3167,Ohio,39,2009,8548,11528896,30,2009/05,5,3.8,56,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,0.260215722,13,0.112760146,0.255878794,125,0
3168,Ohio,39,2009,8246,11528896,28,2009/06,6,3.8,39,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,0.242868007,12,0.104086289,0.257324436,126,0
3169,Ohio,39,2009,8362,11528896,35,2009/07,7,3.8,47,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,0.303585009,22,0.190824863,0.274672151,127,0
3170,Ohio,39,2009,8472,11528896,28,2009/08,8,3.7,55,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,0.242868007,20,0.173477148,0.271780866,128,0
3171,Ohio,39,2009,8421,11528896,28,2009/09,9,3.7,64,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,0.242868007,10,0.086738574,0.290574223,129,0
3172,Ohio,39,2009,9206,11528896,41,2009/10,10,3.7,52,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,NA,0.355628154,20,0.173477148,0.280428029,130,0
3173,Ohio,39,2009,8976,11528896,28,2009/11,11,3.6,53,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,0.242868007,15,0.130107861,0.274622577,131,0
3174,Ohio,39,2009,9595,11528896,41,2009/12,12,3.6,66,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,NA,0.355628154,20,0.173477148,0.286153399,132,0
3175,Ohio,39,2010,9581,11536504,28,2010/01,1,11,57,106,NA,928.5,36377,928.5,448,NA,NA,9296992,3.0928,12.3889,NA,13.7234312,282.3,2833185,11341,9545561,NA,40,0.7792,0.242707843,12,0.104017647,0.291893069,133,0
3176,Ohio,39,2010,8856,11536504,24,2010/02,2,5.9,58,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,0.208035294,10,0.086681372,0.291866375,134,0
3177,Ohio,39,2010,9667,11536504,36,2010/03,3,6,64,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,0.312052941,14,0.121353921,0.28315915,135,0
3178,Ohio,39,2010,8906,11536504,45,2010/04,4,6.2,56,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,0.390066176,13,0.112685784,0.293271977,136,0
3179,Ohio,39,2010,9048,11536504,28,2010/05,5,6.4,67,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,0.242707843,12,0.104017647,0.312052941,137,0
3180,Ohio,39,2010,8425,11536504,35,2010/06,6,6.7,56,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,0.303384804,13,0.112685784,0.312052941,138,0
3181,Ohio,39,2010,8822,11536504,35,2010/07,7,6.9,63,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,0.303384804,20,0.173362745,0.299050735,139,0
3182,Ohio,39,2010,8790,11536504,37,2010/08,8,7.2,75,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,0.320721078,23,0.199367157,0.291827287,140,0
3183,Ohio,39,2010,8454,11536504,36,2010/09,9,7.5,61,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,0.312052941,12,0.104017647,0.288937908,141,0
3184,Ohio,39,2010,9208,11536504,36,2010/10,10,7.8,57,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,0.312052941,18,0.15602647,0.284570015,142,0
3185,Ohio,39,2010,9095,11536504,23,2010/11,11,8,51,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,0.199367157,17,0.147358333,0.267207315,143,0
3186,Ohio,39,2010,9859,11536504,33,2010/12,12,8.3,59,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,0.286048529,9,0.078013235,0.268612894,144,0
3187,Ohio,39,2011,10191,11544951,32,2011/01,1,9.2,61,119,NA,978.3,38807,978.3,441,NA,NA,NA,NA,NA,NA,NA,NA,11469810,11309,NA,NA,48,NA,0.277177443,16,0.138588722,0.278680269,145,0
3188,Ohio,39,2011,9283,11544951,25,2011/02,2,5,45,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,0.216544877,8,0.069294361,0.287317753,146,0
3189,Ohio,39,2011,10055,11544951,37,2011/03,3,5,58,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,0.320486419,17,0.147250517,0.285839238,147,0
3190,Ohio,39,2011,9179,11544951,43,2011/04,4,4.9,68,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,0.372457189,8,0.069294361,0.291613768,148,0
3191,Ohio,39,2011,9062,11544951,29,2011/05,5,4.9,63,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,0.251192058,10,0.086617951,0.326260949,149,0
3192,Ohio,39,2011,8663,11544951,32,2011/06,6,4.9,54,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,0.277177443,14,0.121265131,0.336366376,150,0
3193,Ohio,39,2011,9107,11544951,36,2011/07,7,4.8,68,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,0.311824624,8,0.069294361,0.346471804,151,0
3194,Ohio,39,2011,8935,11544951,49,2011/08,8,4.8,70,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,NA,0.42442796,12,0.103941541,0.356577232,152,0
3195,Ohio,39,2011,8676,11544951,44,2011/09,9,4.8,65,147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,0.381118984,20,0.173235902,0.368126292,153,0
3196,Ohio,39,2011,9418,11544951,50,2011/10,10,4.7,78,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,NA,0.433089755,17,0.147250517,0.382566793,154,0
3197,Ohio,39,2011,9190,11544951,36,2011/11,11,4.7,56,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,0.311824624,17,0.147250517,0.342146989,155,0
3198,Ohio,39,2011,9668,11544951,40,2011/12,12,4.6,40,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,0.346471804,18,0.155912312,0.327713751,156,0
3199,Ohio,39,2012,9903,11544225,46,2012/01,1,7.8,49,115,NA,895.9,40329,895.9,440,1.99,0.4769,NA,NA,NA,NA,NA,NA,910971,11398.31921,NA,NA,57,NA,0.398467632,11,0.095285738,0.306062441,157,0
3200,Ohio,39,2012,9401,11544225,21,2012/02,2,3.8,51,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,0.181909136,17,0.147259777,0.308953156,158,0
3201,Ohio,39,2012,10054,11544225,34,2012/03,3,3.9,63,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,0.294519554,18,0.155922117,0.304625617,159,0
3202,Ohio,39,2012,9133,11544225,35,2012/04,4,3.9,64,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,0.303181894,17,0.147259777,0.307513064,160,0
3203,Ohio,39,2012,9046,11544225,38,2012/05,5,3.9,74,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,0.329168913,20,0.173246797,0.320506574,161,0
3204,Ohio,39,2012,8888,11544225,37,2012/06,6,4,74,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,0.320506574,19,0.164584457,0.313287957,162,0
3205,Ohio,39,2012,8805,11544225,48,2012/07,7,4,73,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,0.415792312,18,0.155922117,0.32772519,163,0
3206,Ohio,39,2012,8997,11544225,30,2012/08,8,4,70,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,0.259870195,9,0.077961058,0.33205636,164,0
3207,Ohio,39,2012,8859,11544225,29,2012/09,9,4.1,70,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,0.251207855,15,0.129935097,0.326281467,165,0
3208,Ohio,39,2012,9538,11544225,45,2012/10,10,4.2,76,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,0.389805292,13,0.112610418,0.310277787,166,0
3209,Ohio,39,2012,9541,11544225,41,2012/11,11,4.2,58,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,NA,0.355155933,20,0.173246797,0.317380315,167,0
3210,Ohio,39,2012,10333,11544225,33,2012/12,12,4.3,62,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,0.285857214,18,0.155922117,0.312962907,168,0
3211,Ohio,39,2013,11694,11570808,37,2013/01,1,7.5,87,159,NA,NA,40749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11280.40045,NA,NA,50,NA,0.319770236,13,0.112351704,0.307052023,169,0
3212,Ohio,39,2013,9410,11570808,35,2013/02,2,6.1,52,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,0.302485358,9,0.077781949,0.30835644,170,0
3213,Ohio,39,2013,10361,11570808,26,2013/03,3,6.1,80,147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,0.224703409,13,0.112351704,0.301044952,171,0
3214,Ohio,39,2013,9308,11570808,41,2013/04,4,6.1,64,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,0.354339991,18,0.155563898,0.315449016,172,0
3215,Ohio,39,2013,9049,11570808,42,2013/05,5,6,57,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,0.36298243,18,0.155563898,0.308246984,173,0
3216,Ohio,39,2013,8605,11570808,28,2013/06,6,6,66,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,0.241988286,15,0.129636582,0.31400861,174,0
3217,Ohio,39,2013,8976,11570808,47,2013/07,7,6,67,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,0.406194624,19,0.164206337,0.312568203,175,0
3218,Ohio,39,2013,8890,11570808,30,2013/08,8,5.9,77,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,0.259273164,22,0.190133654,0.311127797,176,0
3219,Ohio,39,2013,8681,11570808,30,2013/09,9,5.8,54,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,0.259273164,14,0.120994143,0.342816739,177,0
3220,Ohio,39,2013,9147,11570808,40,2013/10,10,5.8,57,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,0.345697552,19,0.164206337,0.325430308,178,0
3221,Ohio,39,2013,9273,11570808,41,2013/11,11,5.7,78,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,NA,0.354339991,21,0.181491215,0.313843223,179,0
3222,Ohio,39,2013,9864,11570808,50,2013/12,12,5.7,61,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,0.43212194,20,0.172848776,0.323818712,180,0
3223,Ohio,39,2014,10532,11594163,35,2014/01,1,6.5,68,128,NA,NA,42236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11505,NA,NA,47,NA,0.301876039,12,0.103500356,0.316515127,181,0
3224,Ohio,39,2014,9155,11594163,22,2014/02,2,10.7,56,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,0.189750653,10,0.086250297,0.323583689,182,0
3225,Ohio,39,2014,9952,11594163,37,2014/03,3,11,56,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,0.319126098,13,0.112125386,0.313376078,183,0
3226,Ohio,39,2014,9360,11594163,35,2014/04,4,11.1,51,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,0.301876039,13,0.112125386,0.317688593,184,0
3227,Ohio,39,2014,9242,11594163,46,2014/05,5,11.1,83,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,0.396751365,23,0.198375683,0.326313623,185,0
3228,Ohio,39,2014,8768,11594163,43,2014/06,6,10.9,61,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,0.370876276,11,0.094875326,0.317688593,186,0
3229,Ohio,39,2014,9160,11594163,38,2014/07,7,10.6,55,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,0.327751128,7,0.060375208,0.320563603,187,0
3230,Ohio,39,2014,9042,11594163,28,2014/08,8,10.2,62,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,0.241500831,17,0.146625505,0.316251088,188,0
3231,Ohio,39,2014,8906,11594163,31,2014/09,9,10,60,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,0.26737592,15,0.129375445,0.293251009,189,0
3232,Ohio,39,2014,9450,11594163,37,2014/10,10,10,68,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,0.319126098,12,0.103500356,0.293251009,190,0
3233,Ohio,39,2014,9742,11594163,43,2014/11,11,10.2,66,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,0.370876276,16,0.138000475,0.293251009,191,0
3234,Ohio,39,2014,11200,11594163,27,2014/12,12,10.5,58,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,0.232875801,7,0.060375208,0.293251009,192,0
3235,Rhode Island,44,2005,740,1067916,7,2005/10,10,6.4,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0.655482266,2,0.187280648,0.422018295,82,0
3236,Rhode Island,44,2005,814,1067916,0,2005/11,11,6.1,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,1,0.093640324,0.344055451,83,0
3237,Rhode Island,44,2005,877,1067916,3,2005/12,12,5.9,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0.280920971,6,0.561841943,0.375551931,84,0
3238,Rhode Island,44,2006,783,1063096,9,2006/01,1,5.1,6,4,NA,510.8,38779,510.8,202,NA,NA,870865,11.0674,6.6627,30.9,15.22957475,NA,33950061,1054,NA,NA,5,NA,0.84658394,-4,-0.376259529,0.40740221,85,0
3239,Rhode Island,44,2006,755,1063096,1,2006/02,2,5.8,8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,0.094064882,7,0.658454175,0.454434651,86,0
3240,Rhode Island,44,2006,922,1063096,4,2006/03,3,5.8,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,0.376259529,4,0.376259529,0.40761449,87,0
3241,Rhode Island,44,2006,875,1063096,9,2006/04,4,5.7,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.84658394,-8,-0.752519058,0.40761449,88,0
3242,Rhode Island,44,2006,823,1063096,3,2006/05,5,5.7,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0.282194647,-1,-0.094064882,0.454646931,89,0
3243,Rhode Island,44,2006,736,1063096,0,2006/06,6,5.6,7,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0.43896945,90,0
3244,Rhode Island,44,2006,763,1063096,9,2006/07,7,5.6,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,0.84658394,-1,-0.094064882,0.329227088,91,0
3245,Rhode Island,44,2006,797,1063096,4,2006/08,8,5.6,9,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.376259529,-1,-0.094064882,0.344904568,92,0
3246,Rhode Island,44,2006,778,1063096,3,2006/09,9,5.6,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0.282194647,6,0.564389293,0.40761449,93,0
3247,Rhode Island,44,2006,800,1063096,2,2006/10,10,5.5,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,0.188129764,6,0.564389293,0.266517166,94,0
3248,Rhode Island,44,2006,805,1063096,4,2006/11,11,5.5,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.376259529,-3,-0.282194647,0.26686004,95,0
3249,Rhode Island,44,2006,853,1063096,4,2006/12,12,5.4,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.376259529,3,0.282194647,0.314406793,96,0
3250,Rhode Island,44,2007,936,1057315,0,2007/01,1,4.8,0,4,NA,492.1,40691,492.1,235,NA,NA,868581,11.3985,6.8147,NA,15.32286972,NA,2349264,1042,NA,NA,9,NA,0,9,0.851212742,0.393394225,97,0
3251,Rhode Island,44,2007,884,1057315,4,2007/02,2,5.2,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,0.378316774,4,0.378316774,0.362210701,98,0
3252,Rhode Island,44,2007,830,1057315,6,2007/03,3,5.2,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.567475161,-6,-0.567475161,0.44136957,99,0
3253,Rhode Island,44,2007,812,1057315,7,2007/04,4,5.2,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.662054355,-7,-0.662054355,0.488659167,100,0
3254,Rhode Island,44,2007,847,1057315,2,2007/05,5,5.2,1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.189158387,1,0.094579194,0.551711962,101,0
3255,Rhode Island,44,2007,780,1057315,9,2007/06,6,5.2,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,0.851212742,-1,-0.094579194,0.58323836,102,0
3256,Rhode Island,44,2007,749,1057315,3,2007/07,7,5.1,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.283737581,0,0,0.567475161,103,0
3257,Rhode Island,44,2007,758,1057315,8,2007/08,8,5.1,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.756633548,-7,-0.662054355,0.630527957,104,0
3258,Rhode Island,44,2007,689,1057315,8,2007/09,9,5.1,6,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.756633548,-7,-0.662054355,0.504422365,105,0
3259,Rhode Island,44,2007,773,1057315,6,2007/10,10,5,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,0.567475161,2,0.189158387,0.551919229,106,0
3260,Rhode Island,44,2007,817,1057315,6,2007/11,11,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0.567475161,-4,-0.378316774,0.567993328,107,0
3261,Rhode Island,44,2007,848,1057315,1,2007/12,12,4.9,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.094579194,2,0.189158387,0.473483224,108,0
3262,Rhode Island,44,2008,886,1055003,6,2008/01,1,6.3,4,6,NA,548.7,41889,548.7,240,2.46,0.3506,868974,11.7716,6.9288,NA,15.37237335,NA,1557626,1042,NA,NA,8,NA,0.568718762,2,0.189572921,0.457892747,109,0
3263,Rhode Island,44,2008,961,1055003,9,2008/02,2,5.8,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.853078143,-8,-0.758291683,0.505493244,110,0
3264,Rhode Island,44,2008,943,1055003,2,2008/03,3,5.7,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.189572921,2,0.189572921,0.521325532,111,0
3265,Rhode Island,44,2008,811,1055003,5,2008/04,4,5.7,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0.473932302,0,0,0.568718762,112,0
3266,Rhode Island,44,2008,784,1055003,9,2008/05,5,5.6,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0.853078143,-3,-0.284359381,0.473932302,113,0
3267,Rhode Island,44,2008,754,1055003,2,2008/06,6,5.6,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.189572921,2,0.189572921,0.537123275,114,0
3268,Rhode Island,44,2008,726,1055003,9,2008/07,7,5.7,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0.853078143,-3,-0.284359381,0.600314249,115,0
3269,Rhode Island,44,2008,770,1055003,3,2008/08,8,5.7,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.284359381,4,0.379145841,0.521325532,116,0
3270,Rhode Island,44,2008,690,1055003,6,2008/09,9,5.7,3,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0.568718762,0,0,0.584516505,117,0
3271,Rhode Island,44,2008,823,1055003,9,2008/10,10,5.7,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.853078143,-5,-0.473932302,0.442336815,118,0
3272,Rhode Island,44,2008,757,1055003,4,2008/11,11,5.7,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.379145841,-1,-0.09478646,0.505670211,119,0
3273,Rhode Island,44,2008,833,1055003,6,2008/12,12,5.7,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.568718762,-6,-0.568718762,0.521610377,120,0
3274,Rhode Island,44,2009,804,1053646,0,2009/01,1,10.2,1,3,NA,546.2,41081,546.2,211,NA,NA,870595,12.1351,7.0579,NA,15.49030699,NA,8381421,1030,NA,NA,2,NA,0,2,0.189817073,0.521793491,121,0
